Zeitstempel,data_NO2,data_O3,data_pm10,data_pm25,data_sht_temp,RLF,p-Luft,Nsch,WIR,WIV
2024-11-27 08:56:00,25.912,2.494,24.428,13.777,3.939,96.67,1005,0,353.641,0.617
2024-11-27 08:57:00,25.434,1.63,24.91,13.798,3.947,96.667,1005,0,350.625,0.667
2024-11-27 08:58:00,28.398,1.596,24.27,13.842,3.962,96.66,1005,0,12.018,0.183
2024-11-27 08:59:00,27.601,0.732,24.868,14.18,3.973,96.66,1005,0,358.686,0.55
2024-11-27 09:00:00,26.167,1.131,27.447,14.65,3.996,96.66,1005,0,16.14,0.6
2024-11-27 09:01:00,27.442,0.133,29.845,15.027,4.006,96.657,1005,0,16.991,0.6
2024-11-27 09:02:00,29.163,1.364,31.705,15.335,4.026,96.65,1005,0,42.928,0.433
2024-11-27 09:03:00,28.812,1.297,32.395,15.505,4.038,96.65,1005,0,39.793,0.467
2024-11-27 09:04:00,27.123,0.931,30.625,15.355,4.062,96.65,1005,0,19.994,0.35
2024-11-27 09:05:00,27.983,2.161,28.635,15.115,4.072,96.647,1005,0,74.582,0.483
2024-11-27 09:06:00,26.804,3.225,26.87,14.87,4.093,96.64,1005,0,80.814,0.55
2024-11-27 09:07:00,25.625,1.43,24.067,14.573,4.101,96.64,1005,0,77.424,0.633
2024-11-27 09:08:00,25.306,1.397,22.073,14.303,4.117,96.64,1005,0,81.997,0.533
2024-11-27 09:09:00,27.76,1.563,22.27,14.225,4.12,96.637,1005,0,81.736,0.433
2024-11-27 09:10:00,27.856,0.732,23.158,14.33,4.127,96.63,1005,0,76.086,0.283
2024-11-27 09:11:00,25.529,1.63,23.16,14.362,4.13,96.623,1005,0,72.049,0.333
2024-11-27 09:12:00,24.318,1.497,23.262,14.337,4.135,96.61,1005,0,69.059,0.333
2024-11-27 09:13:00,25.816,1.796,23.638,14.353,4.14,96.607,1005,0,58.961,0.2
2024-11-27 09:14:00,28.78,3.259,23.505,14.342,4.149,96.6,1005,0,79,0
2024-11-27 09:15:00,28.525,4.256,22.893,14.268,4.155,96.597,1005,0,166.668,0.15
2024-11-27 09:16:00,28.939,1.796,23.182,14.283,4.166,96.59,1005,0,135,0.05
2024-11-27 09:17:00,29.322,1.563,24.452,14.418,4.171,96.587,1005,0,160.01,0.15
2024-11-27 09:18:00,29.226,2.893,25.123,14.515,4.182,96.58,1005,0,169,0
2024-11-27 09:19:00,30.947,3.325,24.965,14.522,4.187,96.577,1005,0,211,0.1
2024-11-27 09:20:00,30.246,2.993,24.857,14.597,4.197,96.57,1005,0,196.318,0.15
2024-11-27 09:21:00,27.569,3.525,24.358,14.77,4.208,96.57,1005,0,191,0
2024-11-27 09:22:00,27.186,3.325,23.487,14.925,4.231,96.57,1005,0,191,0
2024-11-27 09:23:00,25.752,2.56,24.485,15.245,4.242,96.567,1005,0,260.5,0.1
2024-11-27 09:24:00,25.274,3.159,26.7,15.745,4.265,96.56,1005,0,259,0
2024-11-27 09:25:00,26.485,1.563,27.795,16.155,4.279,96.553,1005,0,24,0.05
2024-11-27 09:26:00,26.517,2.261,28.13,16.47,4.307,96.54,1005,0,11,0.1
2024-11-27 09:27:00,26.899,2.195,28.315,16.76,4.335,96.543,1005,0,11,0
2024-11-27 09:28:00,25.88,2.328,26.883,16.853,4.391,96.55,1005,0,31,0.05
2024-11-27 09:29:00,24.573,3.625,25.158,16.808,4.434,96.56,1005,0,31,0
2024-11-27 09:30:00,25.848,2.028,24.308,16.72,4.52,96.58,1005,0,31,0
2024-11-27 09:31:00,24.669,3.026,24.638,16.657,4.557,96.567,1005,0,31,0
2024-11-27 09:32:00,24.159,1.895,25.45,16.575,4.631,96.54,1005,0,31,0
2024-11-27 09:33:00,25.083,1.995,25.807,16.478,4.671,96.523,1005,0,34,0.067
2024-11-27 09:34:00,26.23,2.693,25.903,16.498,4.75,96.49,1005,0,29.925,0.183
2024-11-27 09:35:00,25.721,2.86,25.417,16.558,4.791,96.47,1005,0,34,0
2024-11-27 09:36:00,27.091,3.724,24.803,16.617,4.872,96.43,1005,0,352,0.05
2024-11-27 09:37:00,27.664,3.525,26.963,16.983,4.916,96.413,1005,0,352,0
2024-11-27 09:38:00,26.74,2.793,30.813,17.585,5.005,96.38,1005,0,13.153,0.133
2024-11-27 09:39:00,27.346,0.699,33.725,18.068,5.055,96.363,1005,0,10.219,0.15
2024-11-27 09:40:00,28.334,0.998,35.872,18.393,5.156,96.33,1005,0,358.393,0.35
2024-11-27 09:41:00,29.386,3.126,37.673,18.593,5.211,96.317,1005,0,12.406,0.45
2024-11-27 09:42:00,31.904,4.522,36.985,18.453,5.321,96.29,1005,0,8.016,0.583
2024-11-27 09:43:00,33.083,2.128,34.195,17.97,5.37,96.26,1005,0,358.592,0.883
2024-11-27 09:44:00,32.477,2.959,31.595,17.41,5.467,96.2,1005,0,0.08,0.8
2024-11-27 09:45:00,32.796,2.128,31.23,17.115,5.513,96.16,1005,0,2.129,0.917
2024-11-27 09:46:00,33.816,0.765,31.915,16.975,5.604,96.08,1005,0,20.441,0.417
2024-11-27 09:47:00,32.382,0.266,32.63,16.91,5.637,96.003,1005,0,8.517,0.683
2024-11-27 09:48:00,32.414,2.128,34.29,17.035,5.702,95.85,1005,0,357.69,1.083
2024-11-27 09:49:00,32.956,1.995,36.21,17.283,5.713,95.743,1005,0,357.383,0.633
2024-11-27 09:50:00,33.051,3.225,37.15,17.488,5.735,95.53,1005,0,0.706,0.767
2024-11-27 09:51:00,31.521,1.33,37.652,17.61,5.735,95.407,1005,0,2.992,0.717
2024-11-27 09:52:00,32.19,2.66,37.06,17.555,5.735,95.16,1005,0,344.385,0.5
2024-11-27 09:53:00,31.617,2.893,36.02,17.523,5.736,95.047,1005,0,3.103,0.783
2024-11-27 09:54:00,32.031,1.796,35.45,17.487,5.737,94.82,1005,0,3.73,0.717
2024-11-27 09:55:00,31.171,1.164,34.752,17.323,5.738,94.71,1005,0,355.435,0.883
2024-11-27 09:56:00,31.107,2.228,33.263,17.145,5.74,94.49,1005,0,4.482,1.15
2024-11-27 09:57:00,31.84,1.895,31.918,17.065,5.745,94.397,1005,0,6.252,1.2
2024-11-27 09:58:00,31.266,2.361,31.698,17.02,5.754,94.21,1005,0,2.86,1.1
2024-11-27 09:59:00,31.999,1.397,31.745,16.922,5.763,94.12,1005,0,352.963,1.133
2024-11-27 10:00:00,31.266,2.028,31.137,16.788,5.781,93.94,1005,0,16.716,1.017
2024-11-27 10:01:00,30.852,1.131,32.35,16.763,5.802,93.86,1005,0,4.569,1.1
2024-11-27 10:02:00,32.095,1.363,35.3,16.893,5.843,93.7,1005,0,11.336,1.15
2024-11-27 10:03:00,32.159,2.926,36.505,16.93,5.865,93.607,1005,0,1.648,1.1
2024-11-27 10:04:00,31.298,2.128,36.94,16.91,5.908,93.42,1005,0,4.075,1.167
2024-11-27 10:05:00,31.202,1.796,37.68,16.935,5.922,93.317,1005,0,358.894,0.567
2024-11-27 10:06:00,30.852,2.161,37.48,16.78,5.95,93.11,1005,0,5.492,0.367
2024-11-27 10:07:00,30.501,2.128,36.25,16.455,5.964,93.013,1005,0,20.296,0.3
2024-11-27 10:08:00,30.565,2.66,35.52,16.2,5.992,92.82,1005,0,8,0.05
2024-11-27 10:09:00,29.131,2.561,34.453,15.973,6.003,92.74,1005,0,20.863,0.567
2024-11-27 10:10:00,29.704,1.297,33.833,15.83,6.026,92.58,1005,0,24.498,0.283
2024-11-27 10:11:00,29.991,3.425,34.123,15.852,6.047,92.523,1005,0,18,0.233
2024-11-27 10:12:00,30.788,3.491,34.053,15.875,6.09,92.41,1005,0,45,0.05
2024-11-27 10:13:00,32.031,2.261,33.195,15.835,6.135,92.35,1005,0,45,0
2024-11-27 10:14:00,31.776,3.192,32.025,15.823,6.226,92.23,1005,0,59.987,0.25
2024-11-27 10:15:00,31.553,2.694,30.608,15.767,6.294,92.147,1005,0,75.977,0.2
2024-11-27 10:16:00,31.075,3.691,28.097,15.582,6.43,91.98,1005,0,6,0.067
2024-11-27 10:17:00,32.158,3.824,26.112,15.518,6.516,91.83,1005,0,11,0.05
2024-11-27 10:18:00,31.967,2.826,26.817,15.755,6.687,91.53,1005,0,206.719,0.233
2024-11-27 10:19:00,33.338,2.627,29.185,16.083,6.778,91.317,1005,0,128,0.05
2024-11-27 10:20:00,33.211,2.028,31.383,16.335,6.959,90.89,1005,0,157.288,0.117
2024-11-27 10:21:00,33.656,2.427,34.38,16.745,7.025,90.597,1005,0,168.569,0.483
2024-11-27 10:22:00,35.059,2.062,37.895,17.14,7.157,90.01,1005,0,165.327,0.5
2024-11-27 10:23:00,37.163,1.762,38.925,17.205,7.189,89.713,1005,0,170.238,0.717
2024-11-27 10:24:00,36.429,2.826,38.36,17.095,7.253,89.12,1005,0,177.049,0.633
2024-11-27 10:25:00,36.206,4.356,38.84,17.2,7.252,88.85,1005,0,176.111,0.583
2024-11-27 10:26:00,36.302,4.256,39.62,17.39,7.25,88.31,1005,0,175.226,0.583
2024-11-27 10:27:00,35.25,2.361,40.815,17.63,7.221,88.13,1005,0,182.01,0.467
2024-11-27 10:28:00,33.242,3.491,43.998,18.02,7.164,87.77,1005,0,174.412,0.483
2024-11-27 10:29:00,38.756,4.323,47.645,18.455,7.127,87.66,1005,0,192.824,0.4
2024-11-27 10:30:00,39.744,4.223,48.575,18.7,7.052,87.44,1005,0,204.767,0.333
2024-11-27 10:31:00,37.481,2.394,48.615,18.8,7.021,87.413,1005,0,199.307,0.417
2024-11-27 10:32:00,36.111,2.461,48.278,18.84,6.959,87.36,1005,0,190.133,0.5
2024-11-27 10:33:00,35.569,3.026,47.285,18.902,6.941,87.37,1005,0,211.424,0.4
2024-11-27 10:34:00,37.194,5.553,45.938,19.02,6.906,87.39,1005,0,226.849,0.683
2024-11-27 10:35:00,37.481,4.655,46.74,19.358,6.924,87.41,1005,0,236.759,0.833
2024-11-27 10:36:00,36.939,3.059,52.283,20.14,6.959,87.45,1005,0,250.716,0.667
2024-11-27 10:37:00,39.808,4.289,57.887,20.972,6.999,87.4,1005,0,231.571,0.85
2024-11-27 10:38:00,40.955,6.484,62.048,21.813,7.08,87.3,1005,0,232.226,1.117
2024-11-27 10:39:00,39.712,5.952,66.322,22.742,7.141,87.19,1005,0,214.811,0.55
2024-11-27 10:40:00,40.605,5.154,72.815,24.098,7.263,86.97,1005,0,225.083,0.933
2024-11-27 10:41:00,42.007,4.423,78.083,25.473,7.337,86.78,1005,0,221.901,0.717
2024-11-27 10:42:00,41.688,4.489,79.203,26.277,7.486,86.4,1005,0,227.29,0.833
2024-11-27 10:43:00,47.776,3.658,77.97,26.695,7.564,86.15,1005,0,235.713,0.617
2024-11-27 10:44:00,48.349,4.855,77.24,26.87,7.72,85.65,1005,0,204.379,0.817
2024-11-27 10:45:00,43.887,4.921,78.265,26.64,7.792,85.35,1005,0,215.009,0.683
2024-11-27 10:46:00,43.536,3.259,78.66,26.12,7.936,84.75,1005,0,204.113,0.233
2024-11-27 10:47:00,44.079,3.359,79.475,25.8,7.989,84.463,1005,0,179.039,0.3
2024-11-27 10:48:00,44.078,4.423,83.095,25.68,8.094,83.89,1005,0,190.294,0.283
2024-11-27 10:49:00,44.174,3.824,83.517,25.5,8.121,83.667,1005,0,195.302,0.233
2024-11-27 10:50:00,43.218,3.791,81.482,25.365,8.176,83.22,1005,0,102.807,0.267
2024-11-27 10:51:00,42.389,3.425,76.99,25.087,8.19,83.097,1005,0,349,0.05
2024-11-27 10:52:00,41.752,3.492,72.773,24.692,8.218,82.85,1005,0,110.052,0.133
2024-11-27 10:53:00,41.688,3.79,71.202,24.512,8.225,82.817,1005,0,79,0.1
2024-11-27 10:54:00,42.644,2.959,69.407,24.365,8.239,82.75,1005,0,353.988,0.7
2024-11-27 10:55:00,40.796,1.763,67.423,24.082,8.236,82.8,1005,0,354.883,0.683
2024-11-27 10:56:00,40.764,3.093,67.992,23.922,8.23,82.9,1005,0,359.146,0.533
2024-11-27 10:57:00,43.632,3.225,68.47,23.703,8.236,82.987,1005,0,336.257,0.583
2024-11-27 10:58:00,43.951,3.126,65.883,23.203,8.247,83.16,1005,0,356.892,0.483
2024-11-27 10:59:00,44.589,4.123,64.38,22.733,8.262,83.23,1005,0,5.955,0.4
2024-11-27 11:00:00,41.592,4.522,63.317,22.368,8.291,83.37,1005,0,35.835,0.317
2024-11-27 11:01:00,41.337,2.827,61.227,22.088,8.336,83.433,1005,0,48.321,0.217
2024-11-27 11:02:00,42.198,4.356,63.153,22.287,8.427,83.56,1005,0,7.459,0.333
2024-11-27 11:03:00,44.047,3.026,70.51,23.09,8.5,83.533,1005,0,349.331,1.183
2024-11-27 11:04:00,46.31,2.461,82.56,24.6,8.645,83.48,1005,0,355.851,1.083
2024-11-27 11:05:00,44.27,2.993,94.4,26.055,8.704,83.28,1005,0,357.824,1.117
2024-11-27 11:06:00,44.302,5.221,104.75,27.055,8.823,82.88,1005,0,26.865,0.983
2024-11-27 11:07:00,42.644,4.256,111.75,27.72,8.859,82.667,1005,0,211.54,0.683
2024-11-27 11:08:00,43.027,5.985,112.733,27.842,8.932,82.24,1005,0,171.044,0.533
2024-11-27 11:09:00,42.294,5.52,106.617,27.092,8.967,82.063,1005,0,184.048,0.867
2024-11-27 11:10:00,41.816,3.924,96.52,25.642,9.036,81.71,1005,0,291.881,0.383
2024-11-27 11:11:00,42.485,6.019,87.195,24.41,9.066,81.483,1005,0,161.738,1.483
2024-11-27 11:12:00,37.672,14.398,77.02,22.99,9.125,81.03,1005,0,217.719,1.933
2024-11-27 11:13:00,31.712,18.854,68.852,21.088,9.15,80.76,1005,0,147.037,0.783
2024-11-27 11:14:00,26.74,25.371,63.04,19.32,9.199,80.22,1005,0,169.676,2.583
2024-11-27 11:15:00,19.187,33.052,54.04,16.93,9.261,79.967,1004.67,0,185.365,2.2
2024-11-27 11:16:00,14.087,35.579,43.91,14.145,9.384,79.46,1004,0,190.719,2.817
2024-11-27 11:17:00,13.769,36.676,32.88,11.23,9.478,79.07,1004,0,175.954,2.483
2024-11-27 11:18:00,15.298,36.144,21.37,8.856,9.667,78.29,1004,0,167.203,2.583
2024-11-27 11:19:00,17.083,32.62,12.685,7.161,9.764,77.817,1004,0,191.341,1.483
2024-11-27 11:20:00,19.506,32.82,9.831,6.332,9.958,76.87,1004,0,182.334,1.2
2024-11-27 11:21:00,20.589,32.088,10.623,6.251,10.039,76.427,1004,0,202.215,2.15
2024-11-27 11:22:00,17.944,35.712,12.472,6.467,10.2,75.54,1004,0,200.418,1.883
2024-11-27 11:23:00,15.585,36.144,13.485,6.635,10.263,75.143,1004,0,184.301,2.3
2024-11-27 11:24:00,15.235,37.341,13.623,6.748,10.39,74.35,1004,0,174.034,3.35
2024-11-27 11:25:00,12.908,39.935,13.085,6.796,10.43,74.017,1004,0,174.492,2.95
2024-11-27 11:26:00,12.143,39.203,11.782,6.667,10.51,73.35,1004,0,181.011,2.9
2024-11-27 11:27:00,13.418,38.705,10.787,6.472,10.527,73.17,1004,0,175.808,3.35
2024-11-27 11:28:00,13.896,40.467,10.665,6.367,10.56,72.81,1004,0,179.116,3.2
2024-11-27 11:29:00,12.812,40.168,11.378,6.367,10.57,72.687,1004,0,180.436,3.383
2024-11-27 11:30:00,12.908,40.301,11.877,6.354,10.59,72.44,1004,0,180.271,2.383
2024-11-27 11:31:00,13.864,37.275,11.922,6.31,10.59,72.313,1004,0,190.527,2.167
2024-11-27 11:32:00,13.96,38.605,11.17,6.25,10.59,72.06,1004,0,184.459,1.783
2024-11-27 11:33:00,13.036,39.669,10.216,6.201,10.59,71.993,1004,0,206.665,1.733
2024-11-27 11:34:00,13.514,37.873,9.493,6.129,10.59,71.86,1004,0,172.702,2.633
2024-11-27 11:35:00,13.29,38.106,9.21,6.14,10.597,71.823,1004,0,169.595,3.067
2024-11-27 11:36:00,12.238,39.37,9.531,6.322,10.61,71.75,1004,0,168.4,3.867
2024-11-27 11:37:00,12.589,40.634,9.807,6.594,10.627,71.683,1004,0,188.134,2.1
2024-11-27 11:38:00,14.024,38.306,10.315,6.833,10.66,71.55,1004,0,208.352,1.667
2024-11-27 11:39:00,17.88,31.955,11.25,7.047,10.677,71.52,1004,0,206.911,1.3
2024-11-27 11:40:00,19.665,32.72,11.97,7.236,10.71,71.46,1004,0,170.061,2.2
2024-11-27 11:41:00,16.255,36.144,12.898,7.379,10.747,71.397,1004,0,197.314,1.717
2024-11-27 11:42:00,15.33,35.712,14.218,7.441,10.82,71.27,1004,0,200.369,2.7
2024-11-27 11:43:00,14.82,36.51,14.912,7.436,10.85,71.147,1004,0,208.22,2.833
2024-11-27 11:44:00,14.342,38.173,14.757,7.394,10.91,70.9,1004,0,215.409,2.6
2024-11-27 11:45:00,14.948,39.137,14.485,7.237,10.93,70.783,1004,0,204.676,3.217
2024-11-27 11:46:00,14.693,38.937,15.273,7.076,10.97,70.55,1004,0,189.933,2.433
2024-11-27 11:47:00,13.418,38.472,16.152,7.01,10.987,70.45,1004,0,186.445,1.833
2024-11-27 11:48:00,13.163,40.002,16.742,6.943,11.02,70.25,1004,0,177.966,2.533
2024-11-27 11:49:00,14.693,38.805,16.888,6.804,11.037,70.15,1004,0,191.685,2.433
2024-11-27 11:50:00,14.948,39.403,16.415,6.656,11.07,69.95,1004,0,171.81,2.633
2024-11-27 11:51:00,13.96,36.477,14.325,6.488,11.073,69.86,1004,0,173.526,2.167
2024-11-27 11:52:00,14.119,37.774,11.822,6.305,11.08,69.68,1004,0,170.853,2.4
2024-11-27 11:53:00,13.354,40.102,10.57,6.274,11.083,69.67,1004,0,187.717,2.033
2024-11-27 11:54:00,15.553,39.071,9.942,6.478,11.09,69.65,1004,0,196.035,1.783
2024-11-27 11:55:00,16.255,37.275,9.822,6.696,11.097,69.63,1004,0,194.49,2.133
2024-11-27 11:56:00,14.661,38.871,10.535,6.828,11.11,69.59,1004,0,168.21,2.05
2024-11-27 11:57:00,13.832,39.037,12.39,6.991,11.12,69.573,1004,0,194.065,2.15
2024-11-27 11:58:00,13.386,39.237,13.495,6.951,11.17,69.49,1004,0,177.088,2.917
2024-11-27 11:59:00,12.717,41.398,13.007,6.649,11.18,69.455,1004,0,183.293,3.517
2024-11-27 12:00:00,14.215,40.534,12.625,6.426,11.23,69.28,1004,0,190.884,3.067
2024-11-27 12:01:00,14.98,38.671,12.608,6.507,11.235,69.255,1004,0,185.938,2.117
2024-11-27 12:02:00,14.501,39.104,11.2,6.531,11.26,69.13,1004,0,195.994,1.933
2024-11-27 12:03:00,14.31,37.175,9.66,6.49,11.265,69.11,1004,0,196.918,2.783
2024-11-27 12:04:00,13.737,38.372,10.096,6.584,11.29,69.01,1004,0,196.27,2.917
2024-11-27 12:05:00,15.712,38.273,10.42,6.599,11.295,68.975,1004,0,206.968,2.767
2024-11-27 12:06:00,14.661,39.104,10.101,6.472,11.32,68.8,1004,0,208.464,2.5
2024-11-27 12:07:00,14.725,36.943,9.498,6.276,11.323,68.792,1004,0,206.175,2.567
2024-11-27 12:08:00,14.821,36.543,9.286,6.218,11.34,68.75,1004,0,197.334,2.15
2024-11-27 12:09:00,14.82,37.907,9.254,6.222,11.347,68.737,1004,0,190.389,3.117
2024-11-27 12:10:00,13.482,39.836,9.41,6.233,11.38,68.67,1004,0,179.591,2.717
2024-11-27 12:11:00,13.705,39.503,11.35,6.374,11.387,68.657,1004,0,169.415,2.583
2024-11-27 12:12:00,15.585,36.876,14.507,6.664,11.42,68.59,1004,0,166.568,2.317
2024-11-27 12:13:00,16.382,36.078,17.183,6.903,11.425,68.585,1004,0,168.888,3.383
2024-11-27 12:14:00,13.131,40.168,18.3,6.974,11.45,68.56,1004,0,172.369,2.95
2024-11-27 12:15:00,11.856,38.738,18.53,6.982,11.455,68.573,1004,0,192.211,2
2024-11-27 12:16:00,13.163,38.04,17.875,6.935,11.48,68.64,1004,0,202.3,1.967
2024-11-27 12:17:00,15.011,37.807,15.685,6.717,11.488,68.635,1003.83,0,208.473,1.817
2024-11-27 12:18:00,14.693,37.474,12.96,6.444,11.53,68.61,1003,0,187.614,1.6
2024-11-27 12:19:00,16.765,33.584,11.955,6.414,11.538,68.602,1003,0,172.946,2.067
2024-11-27 12:20:00,21.163,30.392,11.75,6.477,11.58,68.56,1003,0,158.569,3
2024-11-27 12:21:00,17.147,37.175,11.11,6.506,11.587,68.543,1003,0,172.091,3.233
2024-11-27 12:22:00,14.278,36.776,11.44,6.553,11.62,68.46,1003,0,169.351,2.283
2024-11-27 12:23:00,15.139,37.208,13.193,6.671,11.618,68.475,1003,0,182.779,3.117
2024-11-27 12:24:00,15.649,38.206,14.667,6.748,11.61,68.55,1003,0,180.199,2.067
2024-11-27 12:25:00,14.82,38.738,15.383,6.745,11.613,68.542,1003,0,176.616,2.067
2024-11-27 12:26:00,15.808,38.339,15.513,6.71,11.63,68.5,1003,0,183.378,1.817
2024-11-27 12:27:00,17.051,36.81,15.072,6.738,11.635,68.505,1003,0,194.672,1.467
2024-11-27 12:28:00,16.35,35.812,14.592,6.786,11.66,68.53,1003,0,212.631,2.7
2024-11-27 12:29:00,15.522,37.109,13.788,6.83,11.675,68.505,1003,0,170.856,2.383
2024-11-27 12:30:00,15.394,38.139,13.028,6.886,11.75,68.38,1003,0,197.511,2.45
2024-11-27 12:31:00,15.203,36.577,12.392,6.865,11.767,68.33,1003,0,194.628,2.017
2024-11-27 12:32:00,15.521,37.774,11.763,6.729,11.85,68.08,1003,0,214.778,2.617
2024-11-27 12:33:00,16.764,37.275,11.353,6.584,11.867,68.005,1003,0,185.3,2.2
2024-11-27 12:34:00,17.083,37.275,11.042,6.435,11.95,67.63,1003,0,197.507,2.55
2024-11-27 12:35:00,16.956,38.14,10.823,6.205,11.963,67.583,1003,0,206.892,2.75
2024-11-27 12:36:00,17.434,35.679,11.298,6.135,12.03,67.35,1003,0,191.172,1.933
2024-11-27 12:37:00,16.669,36.809,12.848,6.283,12.033,67.307,1003,0,203.374,3.167
2024-11-27 12:38:00,16.573,38.439,13.503,6.389,12.05,67.09,1003,0,211.307,1.783
2024-11-27 12:39:00,16.478,37.907,12.715,6.325,12.04,67.095,1003,0,202.767,2.033
2024-11-27 12:40:00,17.338,36.012,12.142,6.276,11.99,67.12,1003,0,207.933,2.067
2024-11-27 12:41:00,18.677,36.377,11.598,6.25,11.982,67.152,1003,0,214.747,2.167
2024-11-27 12:42:00,18.74,34.083,9.892,6.065,11.94,67.31,1003,0,210.819,1.967
2024-11-27 12:43:00,17.848,35.047,8.979,5.945,11.933,67.345,1003,0,182.574,1.4
2024-11-27 12:44:00,17.625,36.377,10.04,6.053,11.9,67.52,1003,0,203.657,1.817
2024-11-27 12:45:00,16.733,37.375,10.815,6.155,11.893,67.55,1003,0,204.17,1.633
2024-11-27 12:46:00,16.446,35.746,10.71,6.176,11.86,67.7,1003,0,198.589,1.883
2024-11-27 12:47:00,17.147,37.142,11.755,6.291,11.86,67.728,1003,0,207.284,2
2024-11-27 12:48:00,16.605,37.342,13.16,6.524,11.86,67.87,1003,0,213.868,2.767
2024-11-27 12:49:00,16.318,38.372,14.185,6.694,11.868,67.868,1003,0,210.859,1.817
2024-11-27 12:50:00,15.362,36.943,15.033,6.763,11.91,67.86,1003,0,194.91,1.517
2024-11-27 12:51:00,17.051,36.111,15.763,6.817,11.925,67.832,1003,0,195.54,2.25
2024-11-27 12:52:00,17.275,37.109,15.78,6.807,12,67.69,1003,0,182.744,1.733
2024-11-27 12:53:00,17.816,36.444,16.137,6.726,12.018,67.653,1003,0,191.479,2.267
2024-11-27 12:54:00,18.836,34.183,15.593,6.614,12.11,67.47,1003,0,171.131,1.45
2024-11-27 12:55:00,18.103,36.743,14.78,6.659,12.132,67.427,1003,0,174.378,2.3
2024-11-27 12:56:00,16.988,39.304,14.828,6.726,12.24,67.21,1003,0,178.099,2.333
2024-11-27 12:57:00,15.904,38.671,13.962,6.626,12.257,67.155,1003,0,179.536,1.983
2024-11-27 12:58:00,16.191,37.973,12.185,6.484,12.34,66.88,1003,0,175.432,3.033
2024-11-27 12:59:00,16.191,37.907,10.968,6.367,12.348,66.848,1003,0,177.01,2.733
2024-11-27 13:00:00,17.051,37.076,10.115,6.113,12.39,66.69,1003,0,176.667,3.417
2024-11-27 13:01:00,19.027,35.812,9.041,5.804,12.39,66.673,1003,0,180.138,2.6
2024-11-27 13:02:00,19.091,36.078,9.658,5.745,12.39,66.59,1003,0,180.753,2.267
2024-11-27 13:03:00,20.621,33.551,11.025,5.791,12.397,66.572,1003,0,188.565,2.033
2024-11-27 13:04:00,23.075,34.449,13.695,6.098,12.43,66.48,1003,0,194.568,2.717
2024-11-27 13:05:00,18.231,39.37,17.395,6.627,12.438,66.435,1003,0,204.143,1.633
2024-11-27 13:06:00,15.235,38.073,19.395,6.894,12.48,66.21,1003,0,205.548,2.65
2024-11-27 13:07:00,18.135,35.546,20.005,6.972,12.492,66.158,1003,0,210.292,1.817
2024-11-27 13:08:00,17.753,38.306,20.055,7.002,12.55,65.9,1003,0,202.429,1.4
2024-11-27 13:09:00,17.242,37.973,18.93,6.749,12.567,65.838,1002.83,0,204.736,2.133
2024-11-27 13:10:00,19.187,36.976,16.735,6.296,12.65,65.53,1002,0,200.1,1.883
2024-11-27 13:11:00,18.39,38.239,15.568,6.155,12.672,65.453,1002,0,196.197,1.9
2024-11-27 13:12:00,18.262,35.247,15.598,6.227,12.78,65.07,1002,0,171.445,2.333
2024-11-27 13:13:00,21.705,37.242,16.135,6.241,12.797,65.003,1002,0,182.043,3.483
2024-11-27 13:14:00,18.39,40.501,15.643,6.162,12.88,64.67,1002,0,183.785,2.15
2024-11-27 13:15:00,17.083,39.503,14.09,6.043,12.89,64.637,1002,0,179.07,2.833
2024-11-27 13:16:00,17.689,38.638,13.378,5.963,12.94,64.47,1002,0,178.678,2.267
2024-11-27 13:17:00,19.346,36.843,13.508,5.959,12.947,64.452,1002,0,190.21,2.483
2024-11-27 13:18:00,20.589,36.311,12.463,5.936,12.98,64.36,1002,0,192.483,2.883
2024-11-27 13:19:00,19.569,38.272,11.607,6.004,12.99,64.337,1002,0,210.294,2.25
2024-11-27 13:20:00,23.043,36.81,12.665,6.263,13.04,64.22,1002,0,209.23,2.433
2024-11-27 13:21:00,22.979,37.109,13.372,6.444,13.047,64.205,1002,0,210.366,2.15
2024-11-27 13:22:00,21.386,38.339,13.045,6.506,13.08,64.13,1002,0,202.237,2.917
2024-11-27 13:23:00,18.868,38.638,13.05,6.592,13.09,64.1,1002,0,211.81,3.017
2024-11-27 13:24:00,19.569,39.403,13.595,6.65,13.14,63.95,1002,0,194.012,1.717
2024-11-27 13:25:00,18.709,38.671,14.58,6.679,13.148,63.915,1002,0,196.716,1.983
2024-11-27 13:26:00,18.677,36.078,17.64,6.94,13.19,63.74,1002,0,205.459,2.233
2024-11-27 13:27:00,20.27,36.144,21.575,7.309,13.198,63.707,1002,0,210.42,4.2
2024-11-27 13:28:00,21.131,34.016,23.81,7.518,13.24,63.54,1002,0,219.137,2.567
2024-11-27 13:29:00,20.748,37.375,25.092,7.673,13.245,63.523,1002,0,205.708,3.65
2024-11-27 13:30:00,18.708,40.534,25.078,7.715,13.27,63.44,1002,0,205.834,3.183
2024-11-27 13:31:00,17.211,42.33,22.558,7.404,13.268,63.428,1002,0,204.941,2.15
2024-11-27 13:32:00,17.147,39.736,18.637,6.904,13.26,63.37,1002,0,199.338,2.1
2024-11-27 13:33:00,16.956,39.137,16.018,6.556,13.263,63.363,1002,0,202.048,1.867
2024-11-27 13:34:00,16.287,41.498,15.48,6.389,13.28,63.33,1002,0,182.868,2.717
2024-11-27 13:35:00,16.254,41.93,15.267,6.248,13.285,63.308,1002,0,171.036,3.683
